Customer Number,Applied Loan Amount in Lacs,Month,Fin Year,Month Year,Sanction Amt in Lacs,Disb Amt in Lacs,SDF Branch
20912,12,11,2018,#N/A,9.6,8.83,Nagpur
20913,6,7,2018,#N/A,5.7,5.24,Chandigarh
20914,2,3,2017,#N/A,1.9,1.75,Jaipur
20915,1,2,2017,#N/A,0.8,0.74,Bengaluru
20916,1,3,2018,#N/A,0.8,0.74,Nasik
20917,7,12,2018,#N/A,5.6,5.15,Pune
20918,3,5,2019,#N/A,2.4,2.21,Chandigarh
20919,9,12,2018,#N/A,7.2,6.62,Jaipur
20920,10,12,2017,#N/A,8,7.36,Chandigarh
20921,5,3,2018,#N/A,4,3.68,Srinagar
20922,10,9,2018,#N/A,9.5,8.74,Pune
20923,12,3,2017,#N/A,9.6,8.83,Aurangabad
20924,8,12,2018,#N/A,6.4,5.89,Nasik
20925,8,8,2018,#N/A,6.4,5.89,Pune
20926,14,5,2018,#N/A,13.3,12.24,Nagpur
20927,18,6,2017,#N/A,17.1,15.73,Bhopal
20928,6,12,2018,#N/A,5.7,5.24,Shillong
20929,12,8,2019,#N/A,11.4,10.49,Ranchi
20930,14,6,2017,#N/A,13.3,12.24,Pune
20931,18,1,2018,#N/A,14.4,13.25,Aurangabad
20932,14,4,2019,#N/A,13.3,12.24,Srinagar
20933,9,9,2019,#N/A,7.2,6.62,Shillong
20934,3,6,2019,#N/A,2.4,2.21,Nasik
20935,5,8,2018,#N/A,4,3.68,Jaipur
20936,7,3,2019,#N/A,5.6,5.15,Nasik
20937,16,9,2019,#N/A,12.8,11.78,Chennai
20938,14,10,2017,#N/A,11.2,10.30,Srinagar
20939,6,12,2018,#N/A,5.7,5.24,Delhi
20940,14,10,2017,#N/A,11.2,10.30,Aurangabad
20941,7,11,2019,#N/A,5.6,5.15,Shillong
20942,16,3,2018,#N/A,15.2,13.98,Chennai
20943,6,11,2017,#N/A,5.7,5.24,Mumbai
20944,4,4,2018,#N/A,3.2,2.94,Aurangabad
20945,6,11,2018,#N/A,4.8,4.42,Pune
20946,7,6,2019,#N/A,5.6,5.15,Mumbai
20947,11,7,2017,#N/A,8.8,8.10,Aurangabad
20948,12,1,2019,#N/A,9.6,8.83,Ranchi
20949,12,12,2017,#N/A,9.6,8.83,Bengaluru
20950,18,4,2017,#N/A,17.1,15.73,Ranchi
20951,14,2,2017,#N/A,13.3,12.24,Mumbai
20952,7,2,2019,#N/A,5.6,5.15,Mumbai
20953,22,9,2017,#N/A,20.9,19.23,Shillong
20954,18,6,2018,#N/A,17.1,15.73,Gandhinagar
20955,10,7,2017,#N/A,8,7.36,Chennai
20956,1,1,2019,#N/A,0.8,0.74,Ranchi
20957,4,11,2019,#N/A,3.2,2.94,Bhopal
20958,8,5,2019,#N/A,6.4,5.89,Ranchi
20959,20,5,2017,#N/A,19,17.48,Bhopal
20960,20,9,2017,#N/A,19,17.48,Pune
20961,4,9,2018,#N/A,3.2,2.94,Aurangabad
20962,16,5,2019,#N/A,15.2,13.98,Bhopal
20963,1,8,2019,#N/A,0.8,0.74,Delhi
20964,10,10,2017,#N/A,9.5,8.74,Nagpur
20965,12,12,2017,#N/A,11.4,10.49,Bhopal
20966,8,12,2017,#N/A,7.6,6.99,Aurangabad
20967,12,9,2018,#N/A,11.4,10.49,Chandigarh
20968,1,4,2019,#N/A,0.8,0.74,Gandhinagar
20969,12,12,2018,#N/A,11.4,10.49,Shillong
20970,24,2,2018,#N/A,22.8,20.98,Bhopal
20971,4,12,2019,#N/A,3.2,2.94,Pune
20972,6,5,2019,#N/A,5.7,5.24,Shillong
20973,2,4,2019,#N/A,1.6,1.47,Ranchi
20974,9,8,2019,#N/A,7.2,6.62,Jaipur
20975,2,6,2017,#N/A,1.9,1.75,Shillong
20976,18,4,2017,#N/A,17.1,15.73,Mumbai
20977,6,3,2017,#N/A,4.8,4.42,Pune
20978,22,2,2018,#N/A,20.9,19.23,Jaipur
20979,22,5,2019,#N/A,20.9,19.23,Chennai
20980,2,1,2017,#N/A,1.9,1.75,Jaipur
20981,12,5,2019,#N/A,11.4,10.49,Bengaluru
20982,1,11,2019,#N/A,0.8,0.74,Nagpur
20983,22,6,2018,#N/A,17.6,16.19,Delhi
20984,10,8,2017,#N/A,8,7.36,Gandhinagar
20985,10,1,2018,#N/A,8,7.36,Mumbai
20986,16,4,2018,#N/A,15.2,13.98,Mumbai
20987,2,3,2017,#N/A,1.6,1.47,Delhi
20988,4,10,2018,#N/A,3.2,2.94,Jaipur
20989,18,11,2019,#N/A,17.1,15.73,Srinagar
20990,11,2,2018,#N/A,8.8,8.10,Shillong
20991,6,1,2019,#N/A,4.8,4.42,Jaipur
20992,24,4,2017,#N/A,22.8,20.98,Aurangabad
20993,8,12,2019,#N/A,6.4,5.89,Shillong
20994,4,3,2018,#N/A,3.2,2.94,Chandigarh
20995,1,3,2018,#N/A,0.8,0.74,Chandigarh
20996,8,1,2018,#N/A,6.4,5.89,Nasik
20997,18,9,2019,#N/A,17.1,15.73,Jaipur
20998,22,7,2019,#N/A,17.6,16.19,Nasik
20999,10,8,2018,#N/A,8,7.36,Jaipur
21000,7,12,2019,#N/A,5.6,5.15,Aurangabad
21001,14,7,2017,#N/A,11.2,10.30,Srinagar
21002,4,11,2019,#N/A,3.2,2.94,Delhi
21003,6,9,2018,#N/A,5.7,5.24,Gandhinagar
21004,20,8,2019,#N/A,19,17.48,Mumbai
21005,12,3,2019,#N/A,11.4,10.49,Aurangabad
21006,3,3,2017,#N/A,2.4,2.21,Bengaluru
21007,2,1,2017,#N/A,1.9,1.75,Bhopal
21008,7,3,2018,#N/A,5.6,5.15,Ranchi
21009,10,4,2018,#N/A,9.5,8.74,Nagpur
21010,10,7,2019,#N/A,9.5,8.74,Gandhinagar
21011,6,6,2019,#N/A,4.8,4.42,Shillong
21012,4,7,2019,#N/A,3.8,3.50,Bhopal
21013,9,3,2018,#N/A,7.2,6.62,Bengaluru
21014,12,4,2018,#N/A,9.6,8.83,Pune
21015,24,3,2019,#N/A,22.8,20.98,Bengaluru
21016,9,12,2017,#N/A,7.2,6.62,Nagpur
21017,22,12,2017,#N/A,17.6,16.19,Mumbai
21018,7,12,2019,#N/A,5.6,5.15,Chandigarh
21019,24,6,2019,#N/A,22.8,20.98,Srinagar
21020,8,10,2018,#N/A,6.4,5.89,Bhopal
21021,12,6,2018,#N/A,11.4,10.49,Gandhinagar
21022,8,5,2018,#N/A,6.4,5.89,Gandhinagar
21023,18,2,2018,#N/A,17.1,15.73,Nasik
21024,10,12,2018,#N/A,8,7.36,Srinagar
21025,6,3,2018,#N/A,5.7,5.24,Nagpur
21026,14,6,2017,#N/A,13.3,12.24,Jaipur
21027,3,1,2019,#N/A,2.4,2.21,Ranchi
21028,14,12,2019,#N/A,13.3,12.24,Ranchi
21029,1,12,2018,#N/A,0.8,0.74,Bengaluru
21030,11,5,2017,#N/A,8.8,8.10,Jaipur
21031,1,8,2017,#N/A,0.8,0.74,Delhi
21032,8,2,2019,#N/A,6.4,5.89,Jaipur
21033,6,9,2019,#N/A,4.8,4.42,Nasik
21034,10,12,2018,#N/A,8,7.36,Nasik
21035,8,6,2017,#N/A,6.4,5.89,Mumbai
21036,12,7,2017,#N/A,9.6,8.83,Bhopal
21037,24,1,2018,#N/A,22.8,20.98,Bhopal
21038,12,3,2019,#N/A,9.6,8.83,Pune
21039,10,9,2019,#N/A,8,7.36,Nagpur
21040,18,5,2017,#N/A,17.1,15.73,Bhopal
21041,8,12,2019,#N/A,7.6,6.99,Mumbai
21042,2,2,2019,#N/A,1.6,1.47,Srinagar
21043,1,10,2019,#N/A,0.8,0.74,Bengaluru
21044,5,1,2017,#N/A,4,3.68,Ranchi
21045,7,10,2018,#N/A,5.6,5.15,Nasik
21046,10,4,2019,#N/A,9.5,8.74,Chennai
21047,22,9,2019,#N/A,17.6,16.19,Chandigarh
21048,9,1,2018,#N/A,7.2,6.62,Bhopal
21049,5,1,2018,#N/A,4,3.68,Gandhinagar
21050,6,7,2018,#N/A,4.8,4.42,Gandhinagar
21051,3,2,2018,#N/A,2.4,2.21,Chennai
21052,10,8,2019,#N/A,8,7.36,Shillong
21053,3,4,2017,#N/A,2.4,2.21,Pune
21054,1,5,2018,#N/A,0.8,0.74,Aurangabad
21055,24,3,2019,#N/A,22.8,20.98,Bengaluru
21056,1,11,2017,#N/A,0.8,0.74,Aurangabad
21057,4,4,2018,#N/A,3.8,3.50,Jaipur
21058,4,9,2017,#N/A,3.2,2.94,Bengaluru
21059,2,11,2018,#N/A,1.9,1.75,Ranchi
21060,14,8,2018,#N/A,13.3,12.24,Shillong
21061,18,10,2018,#N/A,14.4,13.25,Mumbai
21062,6,11,2017,#N/A,5.7,5.24,Chennai
21063,12,1,2018,#N/A,9.6,8.83,Delhi
21064,10,9,2019,#N/A,8,7.36,Srinagar
21065,12,11,2017,#N/A,9.6,8.83,Aurangabad
21066,9,6,2019,#N/A,7.2,6.62,Pune
21067,12,4,2017,#N/A,9.6,8.83,Delhi
21068,11,7,2018,#N/A,8.8,8.10,Bengaluru
21069,18,6,2019,#N/A,14.4,13.25,Chennai
21070,9,7,2019,#N/A,7.2,6.62,Chandigarh
21071,11,6,2018,#N/A,8.8,8.10,Delhi
21072,12,8,2018,#N/A,11.4,10.49,Srinagar
21073,10,2,2019,#N/A,8,7.36,Nagpur
21074,9,5,2018,#N/A,7.2,6.62,Gandhinagar
21075,4,4,2017,#N/A,3.8,3.50,Jaipur
21076,4,7,2018,#N/A,3.2,2.94,Bhopal
21077,20,5,2017,#N/A,19,17.48,Chandigarh
21078,2,6,2019,#N/A,1.9,1.75,Ranchi
21079,9,11,2017,#N/A,7.2,6.62,Ranchi
21080,18,10,2017,#N/A,17.1,15.73,Shillong
21081,3,6,2017,#N/A,2.4,2.21,Nasik
21082,4,6,2018,#N/A,3.8,3.50,Bhopal
21083,8,2,2019,#N/A,6.4,5.89,Nasik
21084,10,12,2017,#N/A,8,7.36,Chandigarh
21085,2,12,2017,#N/A,1.6,1.47,Delhi
21086,10,11,2019,#N/A,9.5,8.74,Nagpur
21087,3,10,2017,#N/A,2.4,2.21,Shillong
21088,2,10,2018,#N/A,1.6,1.47,Jaipur
21089,8,5,2019,#N/A,6.4,5.89,Gandhinagar
21090,8,7,2019,#N/A,6.4,5.89,Ranchi
21091,2,7,2019,#N/A,1.9,1.75,Chennai
21092,18,5,2018,#N/A,14.4,13.25,Mumbai
21093,6,1,2018,#N/A,4.8,4.42,Shillong
21094,24,11,2018,#N/A,22.8,20.98,Bengaluru
21095,18,11,2017,#N/A,17.1,15.73,Nagpur
21096,6,7,2018,#N/A,4.8,4.42,Aurangabad
21097,12,8,2018,#N/A,9.6,8.83,Nagpur
21098,18,8,2018,#N/A,14.4,13.25,Srinagar
21099,5,5,2018,#N/A,4,3.68,Gandhinagar
21100,5,6,2018,#N/A,4,3.68,Mumbai
21101,7,10,2018,#N/A,5.6,5.15,Bengaluru
21102,16,4,2017,#N/A,15.2,13.98,Chandigarh
21103,7,2,2017,#N/A,5.6,5.15,Ranchi
21104,2,7,2019,#N/A,1.6,1.47,Bhopal
21105,2,5,2017,#N/A,1.6,1.47,Aurangabad
21106,12,8,2018,#N/A,11.4,10.49,Bhopal
21107,14,2,2018,#N/A,13.3,12.24,Shillong
21108,24,8,2019,#N/A,19.2,17.66,Nasik
21109,4,12,2018,#N/A,3.2,2.94,Shillong
21110,4,11,2018,#N/A,3.2,2.94,Srinagar
21111,8,7,2017,#N/A,6.4,5.89,Jaipur
21112,8,3,2019,#N/A,6.4,5.89,Nagpur
21113,6,8,2018,#N/A,5.7,5.24,Nagpur
21114,2,3,2019,#N/A,1.6,1.47,Srinagar
21115,10,3,2018,#N/A,9.5,8.74,Bhopal
21116,2,4,2017,#N/A,1.6,1.47,Nasik
21117,16,12,2018,#N/A,15.2,13.98,Bhopal
21118,8,6,2019,#N/A,6.4,5.89,Jaipur
21119,7,1,2018,#N/A,5.6,5.15,Shillong
21120,16,10,2018,#N/A,12.8,11.78,Bhopal
21121,10,7,2019,#N/A,8,7.36,Aurangabad
21122,7,5,2017,#N/A,5.6,5.15,Nagpur
21123,12,11,2018,#N/A,11.4,10.49,Srinagar
21124,6,9,2017,#N/A,4.8,4.42,Chennai
21125,8,7,2017,#N/A,6.4,5.89,Gandhinagar
21126,10,5,2019,#N/A,9.5,8.74,Chandigarh
21127,12,11,2017,#N/A,9.6,8.83,Mumbai
21128,12,11,2019,#N/A,11.4,10.49,Shillong
21129,12,3,2019,#N/A,9.6,8.83,Srinagar
21130,6,10,2019,#N/A,4.8,4.42,Chennai
21131,14,2,2019,#N/A,13.3,12.24,Delhi
21132,5,2,2019,#N/A,4,3.68,Chennai
21133,24,8,2017,#N/A,22.8,20.98,Ranchi
21134,10,3,2017,#N/A,9.5,8.74,Nasik
21135,4,10,2018,#N/A,3.8,3.50,Bhopal
21136,24,1,2019,#N/A,22.8,20.98,Nagpur
21137,10,8,2017,#N/A,8,7.36,Chennai
21138,7,7,2018,#N/A,5.6,5.15,Mumbai
21139,1,6,2017,#N/A,0.8,0.74,Jaipur
21140,9,10,2018,#N/A,7.2,6.62,Delhi
21141,2,8,2019,#N/A,1.6,1.47,Mumbai
21142,6,9,2019,#N/A,4.8,4.42,Srinagar
21143,4,7,2018,#N/A,3.2,2.94,Ranchi
21144,7,8,2019,#N/A,5.6,5.15,Jaipur
21145,6,5,2017,#N/A,5.7,5.24,Jaipur
21146,4,4,2019,#N/A,3.2,2.94,Chennai
21147,6,3,2017,#N/A,4.8,4.42,Chandigarh
21148,5,12,2018,#N/A,4,3.68,Ranchi
21149,22,7,2017,#N/A,20.9,19.23,Jaipur
21150,4,9,2017,#N/A,3.2,2.94,Shillong
21151,12,11,2019,#N/A,11.4,10.49,Delhi
21152,10,2,2017,#N/A,9.5,8.74,Shillong
21153,3,8,2019,#N/A,2.4,2.21,Bhopal
21154,7,9,2017,#N/A,5.6,5.15,Nagpur
21155,18,2,2018,#N/A,17.1,15.73,Srinagar
21156,12,7,2019,#N/A,11.4,10.49,Gandhinagar
21157,10,7,2018,#N/A,9.5,8.74,Bhopal
21158,18,2,2019,#N/A,17.1,15.73,Delhi
21159,12,5,2017,#N/A,11.4,10.49,Nagpur
21160,10,10,2018,#N/A,9.5,8.74,Shillong
21161,22,5,2018,#N/A,20.9,19.23,Nasik
21162,18,6,2018,#N/A,17.1,15.73,Bhopal
21163,24,12,2018,#N/A,19.2,17.66,Jaipur
21164,1,2,2019,#N/A,0.8,0.74,Pune
21165,10,7,2019,#N/A,9.5,8.74,Aurangabad
21166,20,12,2019,#N/A,19,17.48,Chandigarh
21167,2,12,2019,#N/A,1.6,1.47,Gandhinagar
21168,24,12,2017,#N/A,22.8,20.98,Pune
21169,7,10,2019,#N/A,5.6,5.15,Bhopal
21170,6,2,2018,#N/A,4.8,4.42,Chandigarh
21171,24,12,2019,#N/A,22.8,20.98,Gandhinagar
21172,6,3,2019,#N/A,4.8,4.42,Pune
21173,4,7,2017,#N/A,3.2,2.94,Nagpur
21174,20,2,2019,#N/A,16,14.72,Bengaluru
21175,18,4,2019,#N/A,14.4,13.25,Pune
21176,16,1,2018,#N/A,15.2,13.98,Mumbai
21177,4,11,2018,#N/A,3.2,2.94,Nasik
21178,11,1,2018,#N/A,8.8,8.10,Jaipur
21179,3,8,2018,#N/A,2.4,2.21,Shillong
21180,12,1,2017,#N/A,11.4,10.49,Bhopal
21181,1,7,2018,#N/A,0.8,0.74,Jaipur
21182,24,9,2017,#N/A,22.8,20.98,Shillong
21183,9,7,2018,#N/A,7.2,6.62,Pune
21184,5,2,2018,#N/A,4,3.68,Pune
21185,18,2,2017,#N/A,17.1,15.73,Ranchi
21186,12,1,2017,#N/A,9.6,8.83,Ranchi
21187,4,9,2017,#N/A,3.2,2.94,Jaipur
21188,16,8,2017,#N/A,15.2,13.98,Mumbai
21189,2,4,2018,#N/A,1.9,1.75,Gandhinagar
21190,16,11,2017,#N/A,15.2,13.98,Gandhinagar
21191,7,2,2018,#N/A,5.6,5.15,Nagpur
21192,12,11,2017,#N/A,9.6,8.83,Nasik
21193,24,3,2017,#N/A,19.2,17.66,Pune
21194,9,8,2019,#N/A,7.2,6.62,Aurangabad
21195,3,7,2018,#N/A,2.4,2.21,Mumbai
21196,14,11,2018,#N/A,13.3,12.24,Mumbai
21197,24,4,2018,#N/A,22.8,20.98,Ranchi
21198,24,6,2019,#N/A,19.2,17.66,Jaipur
21199,8,5,2018,#N/A,7.6,6.99,Jaipur
21200,16,6,2017,#N/A,12.8,11.78,Delhi
21201,24,12,2017,#N/A,22.8,20.98,Srinagar
21202,4,6,2018,#N/A,3.2,2.94,Nagpur
21203,4,6,2019,#N/A,3.2,2.94,Nagpur
21204,14,8,2017,#N/A,13.3,12.24,Bhopal
21205,2,3,2018,#N/A,1.9,1.75,Gandhinagar
21206,2,3,2018,#N/A,1.6,1.47,Srinagar
21207,2,7,2018,#N/A,1.9,1.75,Ranchi
21208,5,8,2017,#N/A,4,3.68,Bengaluru
21209,4,5,2019,#N/A,3.2,2.94,Jaipur
21210,3,5,2018,#N/A,2.4,2.21,Ranchi
21211,2,12,2019,#N/A,1.9,1.75,Aurangabad
21212,10,12,2017,#N/A,9.5,8.74,Mumbai
21213,14,6,2018,#N/A,13.3,12.24,Nagpur
21214,1,2,2017,#N/A,0.8,0.74,Mumbai
21215,11,1,2018,#N/A,8.8,8.10,Bengaluru
21216,22,9,2017,#N/A,20.9,19.23,Chandigarh
21217,6,6,2019,#N/A,5.7,5.24,Ranchi
21218,9,4,2017,#N/A,7.2,6.62,Delhi
21219,5,5,2018,#N/A,4,3.68,Jaipur
21220,2,7,2019,#N/A,1.6,1.47,Nagpur
21221,14,11,2018,#N/A,13.3,12.24,Mumbai
21222,1,6,2019,#N/A,0.8,0.74,Nagpur
21223,4,1,2017,#N/A,3.8,3.50,Ranchi
21224,18,11,2017,#N/A,14.4,13.25,Nagpur
21225,10,4,2018,#N/A,8,7.36,Delhi
21226,24,2,2017,#N/A,22.8,20.98,Aurangabad
21227,6,6,2018,#N/A,5.7,5.24,Aurangabad
21228,1,2,2019,#N/A,0.8,0.74,Nasik
21229,5,3,2017,#N/A,4,3.68,Bengaluru
21230,12,12,2018,#N/A,11.4,10.49,Bengaluru
21231,12,12,2019,#N/A,11.4,10.49,Bhopal
21232,8,8,2017,#N/A,7.6,6.99,Nagpur
21233,24,1,2018,#N/A,19.2,17.66,Mumbai
21234,9,1,2017,#N/A,7.2,6.62,Jaipur
21235,6,12,2018,#N/A,4.8,4.42,Ranchi
21236,6,12,2017,#N/A,5.7,5.24,Shillong
21237,4,10,2018,#N/A,3.2,2.94,Jaipur
21238,8,12,2017,#N/A,6.4,5.89,Gandhinagar
21239,6,2,2019,#N/A,4.8,4.42,Nagpur
21240,10,10,2019,#N/A,8,7.36,Mumbai
21241,9,4,2019,#N/A,7.2,6.62,Chennai
21242,10,9,2018,#N/A,8,7.36,Jaipur
21243,2,6,2019,#N/A,1.9,1.75,Chennai
21244,6,2,2019,#N/A,5.7,5.24,Jaipur
21245,7,9,2018,#N/A,5.6,5.15,Aurangabad
21246,3,12,2019,#N/A,2.4,2.21,Aurangabad
21247,11,4,2019,#N/A,8.8,8.10,Gandhinagar
21248,8,1,2017,#N/A,7.6,6.99,Shillong
21249,11,9,2018,#N/A,8.8,8.10,Gandhinagar
21250,10,3,2018,#N/A,8,7.36,Mumbai
21251,10,11,2019,#N/A,8,7.36,Nagpur
21252,11,8,2017,#N/A,8.8,8.10,Gandhinagar
21253,12,11,2019,#N/A,9.6,8.83,Pune
21254,10,1,2017,#N/A,8,7.36,Nasik
21255,12,10,2017,#N/A,9.6,8.83,Chandigarh
21256,10,5,2019,#N/A,8,7.36,Chennai
21257,6,8,2017,#N/A,4.8,4.42,Mumbai
21258,6,8,2017,#N/A,4.8,4.42,Bengaluru
21259,8,10,2019,#N/A,7.6,6.99,Nagpur
21260,4,7,2019,#N/A,3.8,3.50,Gandhinagar
21261,3,7,2018,#N/A,2.4,2.21,Bhopal
21262,6,8,2018,#N/A,4.8,4.42,Aurangabad
21263,16,11,2018,#N/A,15.2,13.98,Srinagar
21264,5,1,2018,#N/A,4,3.68,Chennai
21265,8,2,2017,#N/A,6.4,5.89,Chandigarh
21266,10,12,2018,#N/A,8,7.36,Bengaluru
21267,12,7,2019,#N/A,11.4,10.49,Ranchi
21268,24,10,2018,#N/A,22.8,20.98,Aurangabad
21269,4,2,2019,#N/A,3.2,2.94,Nasik
21270,7,12,2019,#N/A,5.6,5.15,Nagpur
21271,8,12,2019,#N/A,7.6,6.99,Bengaluru
21272,18,8,2017,#N/A,17.1,15.73,Jaipur
21273,4,12,2019,#N/A,3.2,2.94,Aurangabad
21274,12,1,2017,#N/A,11.4,10.49,Shillong
21275,2,5,2017,#N/A,1.6,1.47,Bhopal
21276,10,8,2017,#N/A,9.5,8.74,Chennai
21277,14,6,2019,#N/A,13.3,12.24,Nagpur
21278,1,8,2017,#N/A,0.8,0.74,Bhopal
21279,2,7,2017,#N/A,1.9,1.75,Pune
21280,9,9,2017,#N/A,7.2,6.62,Nasik
21281,4,2,2017,#N/A,3.2,2.94,Gandhinagar
21282,11,5,2019,#N/A,8.8,8.10,Chandigarh
21283,6,12,2017,#N/A,4.8,4.42,Bhopal
21284,5,4,2018,#N/A,4,3.68,Ranchi
21285,9,7,2018,#N/A,7.2,6.62,Bengaluru
21286,9,8,2018,#N/A,7.2,6.62,Srinagar
21287,8,8,2019,#N/A,7.6,6.99,Shillong
21288,7,1,2018,#N/A,5.6,5.15,Chennai
21289,5,7,2017,#N/A,4,3.68,Shillong
21290,6,4,2019,#N/A,4.8,4.42,Pune
21291,4,9,2019,#N/A,3.8,3.50,Jaipur
21292,1,4,2017,#N/A,0.8,0.74,Shillong
21293,1,4,2017,#N/A,0.8,0.74,Chennai
21294,6,6,2017,#N/A,5.7,5.24,Ranchi
21295,6,1,2017,#N/A,4.8,4.42,Delhi
21296,8,12,2018,#N/A,6.4,5.89,Jaipur
21297,11,1,2018,#N/A,8.8,8.10,Bhopal
21298,6,10,2017,#N/A,4.8,4.42,Bhopal
21299,2,11,2017,#N/A,1.6,1.47,Aurangabad
21300,7,9,2017,#N/A,5.6,5.15,Nagpur
21301,8,5,2017,#N/A,7.6,6.99,Shillong
21302,6,11,2019,#N/A,5.7,5.24,Jaipur
21303,2,11,2019,#N/A,1.6,1.47,Bhopal
21304,4,4,2019,#N/A,3.8,3.50,Gandhinagar
21305,2,7,2019,#N/A,1.6,1.47,Mumbai
21306,6,10,2018,#N/A,5.7,5.24,Chennai
21307,12,9,2017,#N/A,9.6,8.83,Srinagar
21308,4,11,2019,#N/A,3.2,2.94,Delhi
21309,3,6,2018,#N/A,2.4,2.21,Aurangabad
21310,4,10,2017,#N/A,3.2,2.94,Bhopal
21311,16,8,2019,#N/A,15.2,13.98,Chennai
21312,16,1,2017,#N/A,12.8,11.78,Aurangabad
21313,4,7,2019,#N/A,3.8,3.50,Srinagar
21314,8,9,2019,#N/A,6.4,5.89,Nagpur
21315,10,2,2019,#N/A,8,7.36,Gandhinagar
21316,6,5,2018,#N/A,4.8,4.42,Nasik
21317,4,9,2017,#N/A,3.2,2.94,Bengaluru
21318,4,10,2017,#N/A,3.2,2.94,Delhi
21319,1,4,2019,#N/A,0.8,0.74,Mumbai
21320,20,9,2017,#N/A,16,14.72,Chennai
21321,16,11,2017,#N/A,15.2,13.98,Bhopal
21322,20,10,2019,#N/A,19,17.48,Aurangabad
21323,16,4,2019,#N/A,15.2,13.98,Srinagar
21324,6,3,2017,#N/A,4.8,4.42,Delhi
21325,6,7,2018,#N/A,4.8,4.42,Chandigarh
21326,20,4,2019,#N/A,16,14.72,Nasik
21327,22,10,2018,#N/A,20.9,19.23,Srinagar
21328,2,3,2018,#N/A,1.9,1.75,Delhi
21329,7,2,2017,#N/A,5.6,5.15,Chennai
21330,6,1,2018,#N/A,5.7,5.24,Nagpur
21331,9,6,2018,#N/A,7.2,6.62,Chennai
21332,7,6,2018,#N/A,5.6,5.15,Bhopal
21333,10,5,2017,#N/A,8,7.36,Aurangabad
21334,20,3,2019,#N/A,19,17.48,Bhopal
21335,4,9,2018,#N/A,3.2,2.94,Chennai
21336,7,2,2019,#N/A,5.6,5.15,Delhi
21337,1,8,2019,#N/A,0.8,0.74,Ranchi
21338,4,3,2019,#N/A,3.2,2.94,Chandigarh
21339,20,6,2018,#N/A,19,17.48,Gandhinagar
21340,4,8,2018,#N/A,3.8,3.50,Mumbai
21341,9,4,2018,#N/A,7.2,6.62,Aurangabad
21342,10,8,2017,#N/A,8,7.36,Chennai
21343,9,11,2017,#N/A,7.2,6.62,Delhi
21344,14,2,2018,#N/A,13.3,12.24,Gandhinagar
21345,2,11,2018,#N/A,1.6,1.47,Bhopal
21346,5,6,2018,#N/A,4,3.68,Gandhinagar
21347,12,3,2019,#N/A,9.6,8.83,Ranchi
21348,10,2,2017,#N/A,8,7.36,Jaipur
21349,6,11,2018,#N/A,4.8,4.42,Jaipur
21350,10,2,2017,#N/A,8,7.36,Bengaluru
21351,5,6,2019,#N/A,4,3.68,Ranchi
21352,22,8,2018,#N/A,20.9,19.23,Jaipur
21353,4,12,2019,#N/A,3.2,2.94,Delhi
21354,1,4,2018,#N/A,0.8,0.74,Pune
21355,7,1,2019,#N/A,5.6,5.15,Bengaluru
21356,6,11,2019,#N/A,5.7,5.24,Gandhinagar
21357,6,3,2017,#N/A,4.8,4.42,Delhi
21358,12,7,2017,#N/A,11.4,10.49,Chandigarh
21359,2,8,2019,#N/A,1.6,1.47,Srinagar
21360,5,8,2017,#N/A,4,3.68,Mumbai
21361,7,9,2018,#N/A,5.6,5.15,Pune
21362,11,12,2017,#N/A,8.8,8.10,Srinagar
21363,2,11,2018,#N/A,1.6,1.47,Chandigarh
21364,12,12,2019,#N/A,11.4,10.49,Chandigarh
21365,11,8,2018,#N/A,8.8,8.10,Gandhinagar
21366,8,5,2018,#N/A,6.4,5.89,Nagpur
21367,10,10,2018,#N/A,8,7.36,Nasik
21368,2,1,2018,#N/A,1.6,1.47,Shillong
21369,24,8,2019,#N/A,22.8,20.98,Srinagar
21370,20,6,2017,#N/A,19,17.48,Pune
21371,11,1,2017,#N/A,8.8,8.10,Mumbai
21372,12,7,2019,#N/A,9.6,8.83,Gandhinagar
21373,24,2,2017,#N/A,19.2,17.66,Nagpur
21374,18,6,2018,#N/A,17.1,15.73,Shillong
21375,18,10,2019,#N/A,17.1,15.73,Bhopal
21376,3,5,2019,#N/A,2.4,2.21,Nagpur
21377,16,9,2018,#N/A,15.2,13.98,Aurangabad
21378,2,4,2018,#N/A,1.6,1.47,Ranchi
21379,5,8,2017,#N/A,4,3.68,Gandhinagar
21380,20,4,2019,#N/A,19,17.48,Bhopal
21381,2,6,2018,#N/A,1.6,1.47,Chennai
21382,4,11,2018,#N/A,3.8,3.50,Delhi
21383,2,3,2017,#N/A,1.6,1.47,Ranchi
21384,2,10,2018,#N/A,1.9,1.75,Aurangabad
21385,11,6,2018,#N/A,8.8,8.10,Nasik
21386,2,10,2018,#N/A,1.6,1.47,Nasik
21387,1,5,2019,#N/A,0.8,0.74,Srinagar
21388,11,1,2018,#N/A,8.8,8.10,Gandhinagar
21389,6,5,2018,#N/A,4.8,4.42,Chandigarh
21390,10,12,2017,#N/A,8,7.36,Nagpur
21391,14,9,2017,#N/A,11.2,10.30,Nagpur
21392,8,4,2017,#N/A,7.6,6.99,Pune
21393,12,8,2017,#N/A,9.6,8.83,Chennai
21394,12,11,2019,#N/A,9.6,8.83,Shillong
21395,24,12,2017,#N/A,22.8,20.98,Shillong
21396,2,9,2019,#N/A,1.9,1.75,Shillong
