Customer Number,Applied Loan Amount in Lacs,Month,Fin Year,Month Year,Channel Id,Product Id,Gender,Occupation,Age,Salary,Branch Code
21126,10,5,2019,#N/A,3,3,Third Gender,Business,26-32,9 LPA - 15 LPA,11
21127,12,11,2017,#N/A,2,1,Female,Salaried,33-43,3 LPA - 5 LPA,1
21128,12,11,2019,#N/A,1,1,Male,Salaried,26-32,9 LPA - 15 LPA,13
21129,12,3,2019,#N/A,3,3,Male,Salaried,56-63,25+,12
21130,6,10,2019,#N/A,2,3,Male,Business,63+,15 LPA - 25 LPA,7
21131,14,2,2019,#N/A,1,2,Male,Salaried,26-32,5 LPA - 7 LPA,4
21132,5,2,2019,#N/A,1,4,Male,Business,63+,15 LPA - 25 LPA,7
21133,24,8,2017,#N/A,1,2,Male,Business,26-32,15 LPA - 25 LPA,15
21134,10,3,2017,#N/A,3,4,Female,Salaried,26-32,3 LPA - 5 LPA,3
21135,4,10,2018,#N/A,3,2,Male,Salaried,26-32,7 LPA - 9 LPA,6
21136,24,1,2019,#N/A,3,4,Female,Salaried,26-32,15 LPA - 25 LPA,10
21137,10,8,2017,#N/A,3,1,Third Gender,Salaried,56-63,5 LPA - 7 LPA,7
21138,7,7,2018,#N/A,4,4,Male,Salaried,63+,7 LPA - 9 LPA,1
21139,1,6,2017,#N/A,3,4,Female,Salaried,56-63,7 LPA - 9 LPA,8
21140,9,10,2018,#N/A,2,1,Third Gender,Business,56-63,9 LPA - 15 LPA,4
21141,2,8,2019,#N/A,3,1,Third Gender,Business,63+,9 LPA - 15 LPA,1
21142,6,9,2019,#N/A,1,1,Male,Business,56-63,15 LPA - 25 LPA,12
21143,4,7,2018,#N/A,4,2,Male,Salaried,56-63,15 LPA - 25 LPA,15
21144,7,8,2019,#N/A,2,1,Third Gender,Business,63+,25+,8
21145,6,5,2017,#N/A,2,4,Third Gender,Business,26-32,25+,8
21146,4,4,2019,#N/A,2,2,Female,Business,56-63,15 LPA - 25 LPA,7
21147,6,3,2017,#N/A,2,1,Female,Salaried,44-55,3 LPA - 5 LPA,11
21148,5,12,2018,#N/A,2,3,Female,Business,63+,9 LPA - 15 LPA,15
21149,22,7,2017,#N/A,3,3,Third Gender,Business,26-32,5 LPA - 7 LPA,8
21150,4,9,2017,#N/A,4,2,Third Gender,Business,56-63,5 LPA - 7 LPA,13
21151,12,11,2019,#N/A,3,2,Third Gender,Salaried,26-32,7 LPA - 9 LPA,4
21152,10,2,2017,#N/A,3,1,Female,Salaried,26-32,9 LPA - 15 LPA,13
21153,3,8,2019,#N/A,3,2,Male,Business,56-63,3 LPA - 5 LPA,6
21154,7,9,2017,#N/A,1,4,Female,Salaried,44-55,7 LPA - 9 LPA,10
21155,18,2,2018,#N/A,1,4,Female,Business,26-32,7 LPA - 9 LPA,12
21156,12,7,2019,#N/A,1,1,Third Gender,Business,26-32,3 LPA - 5 LPA,14
21157,10,7,2018,#N/A,3,1,Third Gender,Business,26-32,25+,6
21158,18,2,2019,#N/A,3,2,Female,Salaried,26-32,7 LPA - 9 LPA,4
21159,12,5,2017,#N/A,3,4,Female,Business,26-32,9 LPA - 15 LPA,10
21160,10,10,2018,#N/A,3,1,Female,Business,26-32,3 LPA - 5 LPA,13
21161,22,5,2018,#N/A,3,2,Male,Business,26-32,3 LPA - 5 LPA,3
21162,18,6,2018,#N/A,3,1,Male,Salaried,26-32,15 LPA - 25 LPA,6
21163,24,12,2018,#N/A,1,4,Third Gender,Business,33-43,7 LPA - 9 LPA,8
21164,1,2,2019,#N/A,2,1,Third Gender,Business,56-63,5 LPA - 7 LPA,2
21165,10,7,2019,#N/A,3,1,Female,Salaried,26-32,3 LPA - 5 LPA,9
21166,20,12,2019,#N/A,3,2,Third Gender,Business,26-32,25+,11
21167,2,12,2019,#N/A,1,2,Third Gender,Business,44-55,7 LPA - 9 LPA,14
21168,24,12,2017,#N/A,3,4,Third Gender,Salaried,26-32,15 LPA - 25 LPA,2
21169,7,10,2019,#N/A,2,1,Third Gender,Business,63+,7 LPA - 9 LPA,6
21170,6,2,2018,#N/A,4,4,Third Gender,Business,56-63,7 LPA - 9 LPA,11
21171,24,12,2019,#N/A,3,2,Third Gender,Business,26-32,5 LPA - 7 LPA,14
21172,6,3,2019,#N/A,1,4,Male,Business,44-55,25+,2
21173,4,7,2017,#N/A,1,2,Female,Salaried,33-43,3 LPA - 5 LPA,10
21174,20,2,2019,#N/A,3,2,Third Gender,Salaried,33-43,25+,5
21175,18,4,2019,#N/A,3,2,Third Gender,Salaried,33-43,7 LPA - 9 LPA,2
21176,16,1,2018,#N/A,2,4,Male,Salaried,26-32,7 LPA - 9 LPA,1
21177,4,11,2018,#N/A,1,1,Male,Business,44-55,25+,3
21178,11,1,2018,#N/A,1,4,Female,Salaried,44-55,25+,8
21179,3,8,2018,#N/A,1,1,Male,Salaried,63+,15 LPA - 25 LPA,13
21180,12,1,2017,#N/A,1,2,Third Gender,Salaried,26-32,9 LPA - 15 LPA,6
21181,1,7,2018,#N/A,2,3,Third Gender,Salaried,44-55,7 LPA - 9 LPA,8
21182,24,9,2017,#N/A,3,3,Female,Salaried,26-32,3 LPA - 5 LPA,13
21183,9,7,2018,#N/A,3,2,Third Gender,Salaried,44-55,7 LPA - 9 LPA,2
21184,5,2,2018,#N/A,2,2,Female,Business,63+,3 LPA - 5 LPA,2
21185,18,2,2017,#N/A,1,1,Third Gender,Business,26-32,3 LPA - 5 LPA,15
21186,12,1,2017,#N/A,1,2,Third Gender,Salaried,33-43,5 LPA - 7 LPA,15
21187,4,9,2017,#N/A,2,3,Female,Salaried,44-55,15 LPA - 25 LPA,8
21188,16,8,2017,#N/A,3,1,Female,Salaried,26-32,25+,1
21189,2,4,2018,#N/A,3,3,Third Gender,Business,26-32,9 LPA - 15 LPA,14
21190,16,11,2017,#N/A,2,3,Third Gender,Salaried,26-32,9 LPA - 15 LPA,14
21191,7,2,2018,#N/A,2,1,Third Gender,Salaried,63+,15 LPA - 25 LPA,10
21192,12,11,2017,#N/A,1,3,Male,Business,56-63,3 LPA - 5 LPA,3
21193,24,3,2017,#N/A,4,4,Female,Business,33-43,15 LPA - 25 LPA,2
21194,9,8,2019,#N/A,1,3,Male,Business,63+,5 LPA - 7 LPA,9
21195,3,7,2018,#N/A,1,4,Third Gender,Salaried,56-63,15 LPA - 25 LPA,1
21196,14,11,2018,#N/A,3,2,Male,Salaried,26-32,9 LPA - 15 LPA,1
21197,24,4,2018,#N/A,2,1,Male,Business,26-32,3 LPA - 5 LPA,15
21198,24,6,2019,#N/A,4,2,Third Gender,Salaried,33-43,25+,8
21199,8,5,2018,#N/A,1,3,Male,Business,26-32,3 LPA - 5 LPA,8
21200,16,6,2017,#N/A,1,2,Male,Salaried,33-43,7 LPA - 9 LPA,4
21201,24,12,2017,#N/A,2,4,Male,Salaried,26-32,25+,12
21202,4,6,2018,#N/A,3,2,Third Gender,Salaried,44-55,3 LPA - 5 LPA,10
21203,4,6,2019,#N/A,2,3,Male,Business,56-63,9 LPA - 15 LPA,10
21204,14,8,2017,#N/A,1,3,Male,Salaried,26-32,15 LPA - 25 LPA,6
21205,2,3,2018,#N/A,3,2,Female,Business,26-32,3 LPA - 5 LPA,14
21206,2,3,2018,#N/A,1,1,Male,Salaried,63+,15 LPA - 25 LPA,12
21207,2,7,2018,#N/A,3,3,Female,Business,26-32,7 LPA - 9 LPA,15
21208,5,8,2017,#N/A,4,4,Male,Business,63+,15 LPA - 25 LPA,5
21209,4,5,2019,#N/A,3,3,Third Gender,Salaried,33-43,5 LPA - 7 LPA,8
21210,3,5,2018,#N/A,3,2,Third Gender,Salaried,44-55,25+,15
21211,2,12,2019,#N/A,1,4,Third Gender,Salaried,26-32,3 LPA - 5 LPA,9
21212,10,12,2017,#N/A,3,3,Third Gender,Salaried,26-32,9 LPA - 15 LPA,1
21213,14,6,2018,#N/A,2,2,Third Gender,Salaried,26-32,3 LPA - 5 LPA,10
21214,1,2,2017,#N/A,3,3,Male,Salaried,56-63,3 LPA - 5 LPA,1
21215,11,1,2018,#N/A,1,3,Female,Business,56-63,15 LPA - 25 LPA,5
21216,22,9,2017,#N/A,2,3,Third Gender,Business,26-32,9 LPA - 15 LPA,11
21217,6,6,2019,#N/A,2,3,Female,Salaried,26-32,3 LPA - 5 LPA,15
21218,9,4,2017,#N/A,4,3,Male,Salaried,63+,25+,4
21219,5,5,2018,#N/A,3,1,Third Gender,Business,63+,5 LPA - 7 LPA,8
21220,2,7,2019,#N/A,1,4,Female,Salaried,33-43,5 LPA - 7 LPA,10
21221,14,11,2018,#N/A,3,2,Third Gender,Business,26-32,7 LPA - 9 LPA,1
21222,1,6,2019,#N/A,1,4,Third Gender,Salaried,56-63,15 LPA - 25 LPA,10
21223,4,1,2017,#N/A,3,1,Male,Business,26-32,25+,15
21224,18,11,2017,#N/A,2,2,Third Gender,Business,33-43,25+,10
21225,10,4,2018,#N/A,4,1,Male,Business,33-43,5 LPA - 7 LPA,4
21226,24,2,2017,#N/A,2,1,Third Gender,Business,26-32,15 LPA - 25 LPA,9
21227,6,6,2018,#N/A,1,3,Female,Salaried,26-32,7 LPA - 9 LPA,9
21228,1,2,2019,#N/A,4,3,Male,Salaried,44-55,5 LPA - 7 LPA,3
21229,5,3,2017,#N/A,2,2,Male,Business,56-63,3 LPA - 5 LPA,5
21230,12,12,2018,#N/A,3,3,Third Gender,Salaried,26-32,7 LPA - 9 LPA,5
21231,12,12,2019,#N/A,3,3,Female,Salaried,26-32,5 LPA - 7 LPA,6
21232,8,8,2017,#N/A,3,1,Third Gender,Business,26-32,5 LPA - 7 LPA,10
21233,24,1,2018,#N/A,2,2,Female,Business,33-43,7 LPA - 9 LPA,1
21234,9,1,2017,#N/A,4,3,Third Gender,Salaried,63+,3 LPA - 5 LPA,8
21235,6,12,2018,#N/A,4,3,Female,Business,44-55,15 LPA - 25 LPA,15
21236,6,12,2017,#N/A,3,1,Male,Salaried,26-32,9 LPA - 15 LPA,13
21237,4,10,2018,#N/A,1,2,Female,Business,56-63,25+,8
21238,8,12,2017,#N/A,2,3,Male,Business,63+,5 LPA - 7 LPA,14
21239,6,2,2019,#N/A,1,3,Third Gender,Business,44-55,15 LPA - 25 LPA,10
21240,10,10,2019,#N/A,2,1,Third Gender,Salaried,56-63,25+,1
21241,9,4,2019,#N/A,3,3,Male,Business,56-63,25+,7
21242,10,9,2018,#N/A,3,3,Female,Business,33-43,9 LPA - 15 LPA,8
21243,2,6,2019,#N/A,1,1,Male,Salaried,26-32,15 LPA - 25 LPA,7
21244,6,2,2019,#N/A,2,3,Third Gender,Salaried,26-32,9 LPA - 15 LPA,8
21245,7,9,2018,#N/A,1,2,Third Gender,Salaried,56-63,3 LPA - 5 LPA,9
21246,3,12,2019,#N/A,2,2,Third Gender,Salaried,63+,7 LPA - 9 LPA,9
21247,11,4,2019,#N/A,3,4,Third Gender,Business,56-63,5 LPA - 7 LPA,14
21248,8,1,2017,#N/A,1,3,Male,Business,26-32,5 LPA - 7 LPA,13
21249,11,9,2018,#N/A,4,1,Male,Business,44-55,15 LPA - 25 LPA,14
21250,10,3,2018,#N/A,1,1,Male,Salaried,33-43,15 LPA - 25 LPA,1
21251,10,11,2019,#N/A,2,2,Male,Business,63+,3 LPA - 5 LPA,10
21252,11,8,2017,#N/A,3,1,Third Gender,Salaried,56-63,7 LPA - 9 LPA,14
21253,12,11,2019,#N/A,2,2,Third Gender,Business,63+,3 LPA - 5 LPA,2
21254,10,1,2017,#N/A,2,2,Female,Salaried,44-55,7 LPA - 9 LPA,3
21255,12,10,2017,#N/A,3,4,Female,Business,56-63,15 LPA - 25 LPA,11
21256,10,5,2019,#N/A,4,3,Female,Business,44-55,5 LPA - 7 LPA,7
21257,6,8,2017,#N/A,3,4,Female,Business,56-63,9 LPA - 15 LPA,1
21258,6,8,2017,#N/A,3,4,Male,Salaried,44-55,15 LPA - 25 LPA,5
21259,8,10,2019,#N/A,2,1,Female,Business,26-32,25+,10
21260,4,7,2019,#N/A,3,1,Third Gender,Business,26-32,25+,14
21261,3,7,2018,#N/A,3,1,Third Gender,Business,44-55,5 LPA - 7 LPA,6
21262,6,8,2018,#N/A,3,3,Third Gender,Business,63+,5 LPA - 7 LPA,9
21263,16,11,2018,#N/A,2,2,Female,Salaried,26-32,9 LPA - 15 LPA,12
21264,5,1,2018,#N/A,3,3,Third Gender,Salaried,56-63,25+,7
21265,8,2,2017,#N/A,2,4,Third Gender,Salaried,44-55,9 LPA - 15 LPA,11
21266,10,12,2018,#N/A,4,2,Female,Business,63+,25+,5
21267,12,7,2019,#N/A,3,2,Third Gender,Business,26-32,25+,15
21268,24,10,2018,#N/A,1,2,Male,Business,26-32,7 LPA - 9 LPA,9
21269,4,2,2019,#N/A,1,1,Female,Salaried,44-55,25+,3
21270,7,12,2019,#N/A,3,1,Third Gender,Business,56-63,15 LPA - 25 LPA,10
21271,8,12,2019,#N/A,2,4,Male,Salaried,26-32,15 LPA - 25 LPA,5
21272,18,8,2017,#N/A,2,4,Female,Business,26-32,9 LPA - 15 LPA,8
21273,4,12,2019,#N/A,3,3,Third Gender,Salaried,33-43,3 LPA - 5 LPA,9
21274,12,1,2017,#N/A,2,3,Female,Salaried,26-32,5 LPA - 7 LPA,13
21275,2,5,2017,#N/A,2,4,Male,Salaried,63+,3 LPA - 5 LPA,6
21276,10,8,2017,#N/A,3,2,Female,Business,26-32,3 LPA - 5 LPA,7
21277,14,6,2019,#N/A,3,1,Third Gender,Salaried,26-32,5 LPA - 7 LPA,10
21278,1,8,2017,#N/A,2,1,Female,Business,63+,5 LPA - 7 LPA,6
21279,2,7,2017,#N/A,3,1,Male,Business,26-32,3 LPA - 5 LPA,2
21280,9,9,2017,#N/A,3,2,Female,Business,63+,9 LPA - 15 LPA,3
21281,4,2,2017,#N/A,4,4,Female,Business,56-63,5 LPA - 7 LPA,14
21282,11,5,2019,#N/A,4,3,Third Gender,Business,56-63,15 LPA - 25 LPA,11
21283,6,12,2017,#N/A,3,4,Third Gender,Business,44-55,5 LPA - 7 LPA,6
21284,5,4,2018,#N/A,4,4,Male,Business,56-63,25+,15
21285,9,7,2018,#N/A,2,4,Third Gender,Salaried,56-63,25+,5
21286,9,8,2018,#N/A,1,1,Third Gender,Business,44-55,25+,12
21287,8,8,2019,#N/A,3,3,Female,Business,26-32,7 LPA - 9 LPA,13
21288,7,1,2018,#N/A,3,2,Third Gender,Business,63+,7 LPA - 9 LPA,7
21289,5,7,2017,#N/A,1,4,Male,Salaried,44-55,25+,13
21290,6,4,2019,#N/A,4,2,Third Gender,Business,44-55,9 LPA - 15 LPA,2
21291,4,9,2019,#N/A,3,2,Male,Business,26-32,15 LPA - 25 LPA,8
21292,1,4,2017,#N/A,4,4,Male,Salaried,63+,9 LPA - 15 LPA,13
21293,1,4,2017,#N/A,1,2,Male,Salaried,44-55,9 LPA - 15 LPA,7
21294,6,6,2017,#N/A,3,4,Female,Salaried,26-32,3 LPA - 5 LPA,15
21295,6,1,2017,#N/A,3,4,Female,Salaried,56-63,3 LPA - 5 LPA,4
21296,8,12,2018,#N/A,4,3,Third Gender,Business,56-63,5 LPA - 7 LPA,8
21297,11,1,2018,#N/A,1,2,Female,Business,56-63,7 LPA - 9 LPA,6
21298,6,10,2017,#N/A,1,4,Third Gender,Salaried,56-63,5 LPA - 7 LPA,6
21299,2,11,2017,#N/A,4,2,Female,Salaried,33-43,5 LPA - 7 LPA,9
21300,7,9,2017,#N/A,2,2,Male,Business,44-55,15 LPA - 25 LPA,10
21301,8,5,2017,#N/A,3,1,Third Gender,Business,26-32,25+,13
21302,6,11,2019,#N/A,3,4,Male,Business,26-32,9 LPA - 15 LPA,8
21303,2,11,2019,#N/A,4,3,Third Gender,Business,56-63,5 LPA - 7 LPA,6
21304,4,4,2019,#N/A,3,4,Female,Business,26-32,3 LPA - 5 LPA,14
21305,2,7,2019,#N/A,2,1,Female,Salaried,63+,9 LPA - 15 LPA,1
21306,6,10,2018,#N/A,3,3,Third Gender,Salaried,26-32,25+,7
21307,12,9,2017,#N/A,1,4,Third Gender,Salaried,33-43,7 LPA - 9 LPA,12
21308,4,11,2019,#N/A,1,1,Third Gender,Business,33-43,15 LPA - 25 LPA,4
21309,3,6,2018,#N/A,2,2,Male,Business,63+,3 LPA - 5 LPA,9
21310,4,10,2017,#N/A,1,1,Female,Business,33-43,9 LPA - 15 LPA,6
21311,16,8,2019,#N/A,3,2,Male,Business,26-32,15 LPA - 25 LPA,7
21312,16,1,2017,#N/A,3,4,Third Gender,Salaried,33-43,15 LPA - 25 LPA,9
21313,4,7,2019,#N/A,3,1,Male,Salaried,26-32,9 LPA - 15 LPA,12
21314,8,9,2019,#N/A,2,3,Third Gender,Salaried,33-43,3 LPA - 5 LPA,10
21315,10,2,2019,#N/A,3,1,Third Gender,Salaried,63+,9 LPA - 15 LPA,14
21316,6,5,2018,#N/A,4,2,Female,Business,44-55,3 LPA - 5 LPA,3
21317,4,9,2017,#N/A,2,1,Third Gender,Salaried,44-55,7 LPA - 9 LPA,5
21318,4,10,2017,#N/A,3,1,Male,Business,44-55,15 LPA - 25 LPA,4
21319,1,4,2019,#N/A,2,1,Female,Salaried,56-63,7 LPA - 9 LPA,1
21320,20,9,2017,#N/A,2,3,Male,Salaried,33-43,3 LPA - 5 LPA,7
21321,16,11,2017,#N/A,2,3,Male,Business,26-32,25+,6
21322,20,10,2019,#N/A,3,3,Third Gender,Salaried,26-32,7 LPA - 9 LPA,9
21323,16,4,2019,#N/A,1,2,Female,Salaried,26-32,5 LPA - 7 LPA,12
21324,6,3,2017,#N/A,1,3,Female,Business,56-63,3 LPA - 5 LPA,4
21325,6,7,2018,#N/A,1,3,Male,Salaried,56-63,5 LPA - 7 LPA,11
21326,20,4,2019,#N/A,2,4,Female,Business,33-43,3 LPA - 5 LPA,3
21327,22,10,2018,#N/A,1,4,Third Gender,Salaried,26-32,9 LPA - 15 LPA,12
21328,2,3,2018,#N/A,2,3,Third Gender,Business,26-32,9 LPA - 15 LPA,4
21329,7,2,2017,#N/A,4,1,Male,Business,44-55,15 LPA - 25 LPA,7
21330,6,1,2018,#N/A,3,1,Third Gender,Business,26-32,7 LPA - 9 LPA,10
21331,9,6,2018,#N/A,4,2,Male,Salaried,44-55,9 LPA - 15 LPA,7
21332,7,6,2018,#N/A,3,4,Third Gender,Salaried,44-55,15 LPA - 25 LPA,6
21333,10,5,2017,#N/A,2,2,Female,Business,44-55,5 LPA - 7 LPA,9
21334,20,3,2019,#N/A,2,4,Male,Salaried,26-32,25+,6
21335,4,9,2018,#N/A,4,1,Male,Business,56-63,9 LPA - 15 LPA,7
21336,7,2,2019,#N/A,1,2,Third Gender,Salaried,63+,15 LPA - 25 LPA,4
21337,1,8,2019,#N/A,1,1,Female,Business,56-63,9 LPA - 15 LPA,15
21338,4,3,2019,#N/A,2,1,Male,Business,56-63,7 LPA - 9 LPA,11
21339,20,6,2018,#N/A,3,1,Male,Salaried,26-32,25+,14
21340,4,8,2018,#N/A,2,1,Female,Business,26-32,9 LPA - 15 LPA,1
21341,9,4,2018,#N/A,3,3,Female,Salaried,44-55,9 LPA - 15 LPA,9
21342,10,8,2017,#N/A,4,3,Female,Business,56-63,5 LPA - 7 LPA,7
21343,9,11,2017,#N/A,2,3,Third Gender,Salaried,44-55,3 LPA - 5 LPA,4
21344,14,2,2018,#N/A,3,2,Female,Business,26-32,9 LPA - 15 LPA,14
21345,2,11,2018,#N/A,1,1,Third Gender,Business,44-55,9 LPA - 15 LPA,6
21346,5,6,2018,#N/A,2,4,Male,Business,44-55,3 LPA - 5 LPA,14
21347,12,3,2019,#N/A,4,3,Third Gender,Business,63+,3 LPA - 5 LPA,15
21348,10,2,2017,#N/A,3,2,Third Gender,Business,33-43,3 LPA - 5 LPA,8
21349,6,11,2018,#N/A,2,4,Third Gender,Business,56-63,25+,8
21350,10,2,2017,#N/A,1,3,Male,Business,63+,3 LPA - 5 LPA,5
21351,5,6,2019,#N/A,4,3,Male,Business,56-63,9 LPA - 15 LPA,15
21352,22,8,2018,#N/A,3,3,Male,Business,26-32,15 LPA - 25 LPA,8
21353,4,12,2019,#N/A,3,3,Third Gender,Salaried,44-55,9 LPA - 15 LPA,4
21354,1,4,2018,#N/A,4,3,Male,Business,63+,15 LPA - 25 LPA,2
21355,7,1,2019,#N/A,1,4,Third Gender,Salaried,63+,9 LPA - 15 LPA,5
21356,6,11,2019,#N/A,3,4,Female,Business,26-32,3 LPA - 5 LPA,14
21357,6,3,2017,#N/A,2,1,Third Gender,Salaried,56-63,15 LPA - 25 LPA,4
21358,12,7,2017,#N/A,3,2,Female,Salaried,26-32,3 LPA - 5 LPA,11
21359,2,8,2019,#N/A,1,4,Third Gender,Business,56-63,15 LPA - 25 LPA,12
21360,5,8,2017,#N/A,2,4,Third Gender,Salaried,63+,5 LPA - 7 LPA,1
21361,7,9,2018,#N/A,4,3,Male,Business,56-63,15 LPA - 25 LPA,2
21362,11,12,2017,#N/A,4,4,Male,Business,44-55,9 LPA - 15 LPA,12
21363,2,11,2018,#N/A,1,1,Female,Salaried,33-43,3 LPA - 5 LPA,11
21364,12,12,2019,#N/A,3,3,Female,Business,26-32,7 LPA - 9 LPA,11
21365,11,8,2018,#N/A,2,2,Male,Business,63+,3 LPA - 5 LPA,14
21366,8,5,2018,#N/A,3,1,Male,Business,63+,25+,10
21367,10,10,2018,#N/A,1,2,Third Gender,Salaried,33-43,25+,3
21368,2,1,2018,#N/A,2,4,Male,Salaried,44-55,15 LPA - 25 LPA,13
21369,24,8,2019,#N/A,1,4,Third Gender,Business,26-32,9 LPA - 15 LPA,12
21370,20,6,2017,#N/A,3,2,Male,Salaried,26-32,15 LPA - 25 LPA,2
21371,11,1,2017,#N/A,1,4,Third Gender,Business,56-63,5 LPA - 7 LPA,1
21372,12,7,2019,#N/A,2,4,Female,Salaried,33-43,7 LPA - 9 LPA,14
21373,24,2,2017,#N/A,3,4,Third Gender,Business,33-43,25+,10
21374,18,6,2018,#N/A,1,4,Male,Salaried,26-32,7 LPA - 9 LPA,13
21375,18,10,2019,#N/A,3,4,Third Gender,Salaried,26-32,15 LPA - 25 LPA,6
21376,3,5,2019,#N/A,3,2,Third Gender,Salaried,56-63,7 LPA - 9 LPA,10
21377,16,9,2018,#N/A,1,4,Third Gender,Business,26-32,9 LPA - 15 LPA,9
21378,2,4,2018,#N/A,2,3,Male,Business,44-55,7 LPA - 9 LPA,15
21379,5,8,2017,#N/A,4,4,Third Gender,Salaried,63+,25+,14
21380,20,4,2019,#N/A,1,2,Female,Salaried,26-32,5 LPA - 7 LPA,6
21381,2,6,2018,#N/A,4,2,Female,Business,33-43,3 LPA - 5 LPA,7
21382,4,11,2018,#N/A,2,1,Male,Business,26-32,7 LPA - 9 LPA,4
21383,2,3,2017,#N/A,1,2,Male,Salaried,56-63,3 LPA - 5 LPA,15
21384,2,10,2018,#N/A,2,1,Third Gender,Business,26-32,5 LPA - 7 LPA,9
21385,11,6,2018,#N/A,3,4,Third Gender,Business,56-63,7 LPA - 9 LPA,3
21386,2,10,2018,#N/A,1,4,Female,Business,44-55,25+,3
21387,1,5,2019,#N/A,2,4,Third Gender,Salaried,63+,15 LPA - 25 LPA,12
21388,11,1,2018,#N/A,4,3,Third Gender,Business,56-63,7 LPA - 9 LPA,14
21389,6,5,2018,#N/A,2,3,Female,Business,56-63,15 LPA - 25 LPA,11
21390,10,12,2017,#N/A,1,4,Third Gender,Business,44-55,7 LPA - 9 LPA,10
21391,14,9,2017,#N/A,2,3,Third Gender,Business,33-43,7 LPA - 9 LPA,10
21392,8,4,2017,#N/A,3,2,Third Gender,Business,26-32,3 LPA - 5 LPA,2
21393,12,8,2017,#N/A,2,4,Male,Salaried,63+,15 LPA - 25 LPA,7
21394,12,11,2019,#N/A,1,1,Third Gender,Salaried,44-55,3 LPA - 5 LPA,13
21395,24,12,2017,#N/A,1,2,Female,Business,26-32,7 LPA - 9 LPA,13
21396,2,9,2019,#N/A,1,1,Female,Business,26-32,9 LPA - 15 LPA,13
21397,7,11,2017,#N/A,3,4,Third Gender,Salaried,44-55,7 LPA - 9 LPA,10
21398,9,11,2017,#N/A,3,1,Male,Salaried,44-55,15 LPA - 25 LPA,9
21399,5,5,2018,#N/A,4,3,Male,Salaried,56-63,7 LPA - 9 LPA,1
21400,2,2,2018,#N/A,3,3,Male,Salaried,26-32,5 LPA - 7 LPA,14
21401,10,7,2017,#N/A,1,3,Third Gender,Business,44-55,15 LPA - 25 LPA,9
21402,12,4,2019,#N/A,3,1,Male,Salaried,44-55,25+,3
21403,24,12,2018,#N/A,3,1,Male,Salaried,26-32,15 LPA - 25 LPA,14
21404,22,5,2019,#N/A,2,4,Male,Business,33-43,5 LPA - 7 LPA,12
21405,24,6,2018,#N/A,3,3,Male,Salaried,26-32,25+,14
21406,18,2,2017,#N/A,2,2,Female,Salaried,26-32,9 LPA - 15 LPA,9
21407,12,3,2018,#N/A,2,2,Third Gender,Business,63+,3 LPA - 5 LPA,2
21408,14,2,2019,#N/A,3,4,Female,Salaried,26-32,7 LPA - 9 LPA,6
21409,6,1,2017,#N/A,3,2,Male,Business,63+,7 LPA - 9 LPA,2
21410,1,8,2018,#N/A,4,3,Male,Salaried,44-55,7 LPA - 9 LPA,14
21411,9,6,2018,#N/A,1,2,Female,Salaried,56-63,3 LPA - 5 LPA,10
21412,1,3,2018,#N/A,4,1,Third Gender,Salaried,63+,5 LPA - 7 LPA,13
21413,4,2,2019,#N/A,1,3,Third Gender,Business,63+,9 LPA - 15 LPA,8
21414,8,8,2019,#N/A,1,1,Male,Business,56-63,15 LPA - 25 LPA,5
21415,16,11,2017,#N/A,3,3,Male,Salaried,26-32,7 LPA - 9 LPA,3
21416,22,2,2017,#N/A,3,3,Third Gender,Business,26-32,5 LPA - 7 LPA,14
21417,5,11,2018,#N/A,1,2,Male,Salaried,63+,9 LPA - 15 LPA,3
21418,8,1,2017,#N/A,4,3,Third Gender,Business,63+,25+,10
21419,20,8,2017,#N/A,4,4,Third Gender,Business,33-43,25+,12
21420,3,11,2017,#N/A,2,1,Third Gender,Salaried,44-55,7 LPA - 9 LPA,11
21421,4,2,2019,#N/A,1,3,Female,Business,56-63,25+,15
21422,20,9,2017,#N/A,3,4,Female,Business,26-32,7 LPA - 9 LPA,6
21423,5,8,2019,#N/A,3,1,Male,Business,63+,9 LPA - 15 LPA,12
21424,7,7,2018,#N/A,3,4,Female,Salaried,63+,7 LPA - 9 LPA,12
21425,3,11,2019,#N/A,4,4,Female,Salaried,56-63,9 LPA - 15 LPA,10
21426,12,2,2019,#N/A,3,4,Male,Salaried,26-32,25+,14
21427,5,2,2019,#N/A,3,4,Female,Salaried,44-55,25+,12
21428,6,11,2018,#N/A,2,3,Male,Salaried,26-32,25+,5
21429,18,7,2019,#N/A,3,3,Third Gender,Salaried,26-32,9 LPA - 15 LPA,9
21430,2,11,2019,#N/A,2,4,Third Gender,Salaried,26-32,7 LPA - 9 LPA,9
21431,6,3,2017,#N/A,1,2,Third Gender,Salaried,44-55,25+,1
21432,4,9,2017,#N/A,2,3,Third Gender,Business,33-43,3 LPA - 5 LPA,3
21433,24,11,2017,#N/A,3,4,Third Gender,Business,26-32,5 LPA - 7 LPA,3
21434,5,2,2018,#N/A,1,3,Female,Salaried,56-63,7 LPA - 9 LPA,12
21435,6,5,2019,#N/A,2,1,Third Gender,Business,63+,3 LPA - 5 LPA,9
21436,10,5,2017,#N/A,3,3,Male,Business,26-32,25+,9
21437,24,12,2019,#N/A,3,2,Male,Business,26-32,7 LPA - 9 LPA,14
21438,8,5,2017,#N/A,4,3,Female,Salaried,56-63,5 LPA - 7 LPA,10
